"Name","Score"
"PKIA",7.50444002313673e-07
"RNF13",7.57139370499142e-07
"PLS3",7.59382191036376e-07
"CTSB",7.63884444207044e-07
"FIS1",7.67423466514017e-07
"OSBPL8",7.70679518205844e-07
"CPE",7.86730802056143e-07
"HIP1",7.89046417216334e-07
"NLGN4X",7.90391255830605e-07
"SURF2",7.96027368720599e-07
"CIB2",8.03059713473855e-07
"PRPS1",8.0443301770839e-07
"ACTR1A",8.10143753714103e-07
"CNST",8.14895316778388e-07
"PPIA",8.18673120994478e-07
"GLG1",8.26875926680547e-07
"GATS",8.36565771763417e-07
"PSMD11",8.39002960976358e-07
"C20orf27",8.41446064258395e-07
"SLC35F1",8.42853048434386e-07
"ARFGAP1",8.48810973355257e-07
"OXR1",8.61205177543723e-07
"BACH2",8.71228794770714e-07
"SH3KBP1",8.73749831292323e-07
"UBE2M",8.77658818054651e-07
"TUBA1C",8.78810144788963e-07
"TNPO2",8.81349445201752e-07
"PGAM1",8.82723280494099e-07
"MYL12B",8.82723280494099e-07
"CHL1",8.83894857044249e-07
"ABCA3",8.83894857044249e-07
"ADGRL3",8.9413785419039e-07
"TMEM14A",8.99296327940281e-07
"SNRPD3",9.0188485005635e-07
"SRRM3",9.0188485005635e-07
"TPST1",9.12301117535499e-07
"FOXJ3",9.41464095005809e-07
"NMNAT2",9.44153350345573e-07
"PIGU",9.44153350345573e-07
"SAPCD1-AS1",9.46849004100565e-07
"HRH1",9.54974477673347e-07
"RP1-159A19.3",9.6864604149404e-07
"NBL1",9.89010758313053e-07
"DCLK2",9.9647886224039e-07
"TRPC1",1.00212462018939e-06
"SPCS2",1.01064322137379e-06
"NDUFB10",1.01144337103606e-06
"LSS",1.01635574485592e-06
"C9orf3",1.01922208118734e-06
"ABHD12",1.02209515074606e-06
"EFNA5",1.02497496617958e-06
"TRPM3",1.03365501447148e-06
"TSPO",1.03428008153519e-06
"RAB11FIP3",1.03656194023591e-06
"NRG1",1.04825786472843e-06
"ANK3",1.05414693883947e-06
"RAD23B",1.05414693883947e-06
"PPP3CC",1.06899035761453e-06
"KIZ",1.06899035761453e-06
"RALGDS",1.0719798416916e-06
"TLE1",1.07797971367988e-06
"TUSC2",1.08716823428245e-06
"CSGALNACT1",1.09614749648886e-06
"FKBP1B",1.10526908414138e-06
"TSG101",1.1114815636995e-06
"PUM1",1.11456972541149e-06
"GRM7",1.11766503398803e-06
"FAM19A5",1.12387714465607e-06
"RASA1",1.12387714465607e-06
"PHC2",1.12699397325412e-06
"PNMA2",1.13011800172985e-06
"BMPR2",1.1395334195076e-06
"SPP1",1.14844035240945e-06
"CD99L2",1.15537102491232e-06
"ADK",1.15537102491232e-06
"FAM102B",1.16817279328848e-06
"FBXW5",1.1800923870153e-06
"ASTN2",1.18434102564115e-06
"OSMR",1.194131161543e-06
"RNF19A",1.20728950290512e-06
"SLC44A5",1.22056845140433e-06
"PSMD4",1.2272534290026e-06
"TSPAN8",1.23060734206318e-06
"TMTC2",1.23396888979583e-06
"FMNL2",1.25890236179968e-06
"ANK2",1.27490804453728e-06
"B4GALT5",1.27837011455461e-06
"RUNDC3B",1.28184001553409e-06
"NSMF",1.28608518076748e-06
"CPLX2",1.30282466614928e-06
"PRPF19",1.30634978153444e-06
"TMEM230",1.30634978153444e-06
"UBE2R2",1.30988284173302e-06
"PSMB2",1.32409481731584e-06
"KHDRBS1",1.34204026901889e-06
"PCDH9",1.34565356805024e-06
"CCDC28A",1.34896005462972e-06
"RAP1GAP2",1.35290449078621e-06
"COX5A",1.36018794339722e-06
"ZCCHC7",1.36018794339722e-06
"MFSD6",1.37117437107962e-06
"PITHD1",1.38593788721709e-06
"PMP22",1.38964939022899e-06
"UBALD2",1.38964939022899e-06
"GRIP1",1.4045783406216e-06
"ARL8B",1.4068850969369e-06
"CPT1A",1.4083313867919e-06
"RP11-692D12.1",1.41209278605466e-06
"TMEM259",1.4310255997757e-06
"PHF1",1.43483743048355e-06
"JAZF1",1.43483743048355e-06
"PSMB3",1.4386577187662e-06
"FBXW11",1.45016947921941e-06
"SYN3",1.45402374805762e-06
"COMMD1",1.45788654969874e-06
"SAT1",1.47732907934761e-06
"NSF",1.481243395727e-06
"EIF1B",1.48206334722937e-06
"RNF187",1.4897539232641e-06
"CUEDC1",1.50888635658399e-06
"NRIP3",1.51287021270417e-06
"FGF12",1.52083519131303e-06
"GSR",1.52086422485456e-06
"TMEM130",1.52487441172152e-06
"CADM1",1.52889340637469e-06
"QDPR",1.53656857936127e-06
"VEZT",1.54100339184548e-06
"ELMO1",1.5450577725394e-06
"GALNT18",1.56136430449106e-06
"DNAJA1",1.58194891175892e-06
"MKL1",1.58609284897817e-06
"HEXDC",1.59024582816856e-06
"ARL2BP",1.59266090378234e-06
"RNF38",1.59857897558987e-06
"STAT3",1.60694848048347e-06
"LAPTM4A",1.60898356274789e-06
"ANP32B",1.61114690659175e-06
"RBM6",1.62803213954261e-06
"MAP2K3",1.62803213954261e-06
"LAMTOR1",1.63371746371646e-06
"SORBS1",1.63652989624704e-06
"MGEA5",1.63652989624704e-06
"KATNAL1",1.63652989624704e-06
"CDC37",1.64934581634246e-06
"TSPYL4",1.64934581634246e-06
"SGCD",1.66656371625848e-06
"APOE",1.67425051216356e-06
"DST",1.67522867332449e-06
"FBXO44",1.7102649069256e-06
"LHFPL4",1.7102649069256e-06
"PSMB1",1.71468705038197e-06
"NFIC",1.72801069230346e-06
"SEP15",1.73694096084524e-06
"SLC27A4",1.74590965560537e-06
"IQSEC3",1.74590965560537e-06
"RNF219-AS1",1.76396285277019e-06
"KCTD16",1.76850037536397e-06
"SCD",1.77080481865632e-06
"SH3GL2",1.77304762052182e-06
"DIP2C",1.78217134518678e-06
"CTNNA1",1.8097775976596e-06
"NAV3",1.82371378626093e-06
"BTBD10",1.85657968694655e-06
"RP3-425C14.4",1.87081537418324e-06
"STIM1",1.87558076851647e-06
"RP11-77K12.8",1.88035627401526e-06
"ARHGAP22",1.90438607020775e-06
"GALNT11",1.90922260373485e-06
"STX2",1.91892638324186e-06
"ADCYAP1",1.93355909359693e-06
"KCTD2",1.93583426407156e-06
"FGF1",1.96310358453337e-06
"JAK1",1.96310358453337e-06
"CHD3",1.96806404586072e-06
"FLOT2",1.97303494806217e-06
"CFDP1",1.97801630871122e-06
"KIAA0922",1.99804668803059e-06
"FAM168B",2.00308060529736e-06
"LDLR",2.00812508691921e-06
"LIFR",2.03861482250154e-06
"ERP29",2.05250381032476e-06
"MTMR6",2.05400375017261e-06
"DGKI",2.05400375017261e-06
"PCBP2",2.05915485413469e-06
"OLFM1",2.11653116345727e-06
"DLGAP1",2.11653116345727e-06
"TSSC4",2.13240838283553e-06
"MAP2K4",2.13772279357973e-06
"WIPF3",2.16984158470069e-06
"MRPS16",2.17523360913756e-06
"NCOA1",2.18063679487082e-06
"CDC34",2.18605116037559e-06
"PTPRN",2.19691350471493e-06
"MZT2B",2.20236152061446e-06
"LINC00407",2.20782079041554e-06
"CRMP1",2.2132913327081e-06
"GALNT13",2.21877316610514e-06
"HMGN3",2.22426630924269e-06
"CKAP4",2.2352865993987e-06
"PRKRIP1",2.24081378380459e-06
"C9orf69",2.24635235272587e-06
"MKLN1",2.24635235272587e-06
"LCMT1",2.25746371914378e-06
"NOC2L",2.2686208489425e-06
"OTUD5",2.27421662217677e-06
"ZSWIM6",2.30236832709426e-06
"HAGH",2.31371002074785e-06
"XIAP",2.33080983464606e-06
"LAMTOR5",2.33556232919521e-06
"MBD3",2.34226811542674e-06
"EXOC4",2.35377329863435e-06
"FASN",2.37692498656181e-06
"SAMD1",2.39441301550365e-06
"CDR2L",2.41200813549216e-06
"LPIN1",2.42971087051887e-06
"DAD1",2.43563578749033e-06
"SYMPK",2.44157273963282e-06
"RP11-999E24.3",2.44796355196643e-06
"UNKL",2.45945600270054e-06
"TMEM248",2.47143871297704e-06
"PICALM",2.48950397387496e-06
"SNX4",2.48950397387496e-06
"PARL",2.51376204857343e-06
"GATAD2A",2.52596475372367e-06
"RAPGEF4",2.54436134319745e-06
"ACYP1",2.54436134319745e-06
"UBXN6",2.56286944930028e-06
"IMMP2L",2.59396557546934e-06
"LGI3",2.61277370525765e-06
"GIPC1",2.62537548400096e-06
"PLXND1",2.63169534178131e-06
"BCL2L1",2.63169534178131e-06
"HN1",2.6443730956422e-06
"CAB39",2.6443730956422e-06
"AEBP2",2.69559427689884e-06
"HMGB1",2.70205465562615e-06
"CD44",2.7150141262828e-06
"PARVB",2.7150141262828e-06
"RNF208",2.72289558443076e-06
"ZDHHC7",2.75420372951083e-06
"PTPRD",2.7607809294117e-06
"RBMS3",2.77397460125493e-06
"EML2",2.78059111484863e-06
"POLR3G",2.78722077469936e-06
"CDH18",2.78990679835004e-06
"NUDCD3",2.7938636016949e-06
"SNRPN",2.80051961674792e-06
"AP2A2",2.80718884079599e-06
"PALM3",2.83399824656296e-06
"ATP6AP1",2.83694837481524e-06
"ZMYND8",2.8678097290572e-06
"WNK1",2.94337967592092e-06
"DPP10",2.95477815348079e-06
"RAB3C",2.95729633954971e-06
"PRKCI",2.97126779311369e-06
"FRMD8",2.99937576017693e-06
"RGS9",3.01351261975838e-06
"FAM134C",3.03482199244786e-06
"DCLK1",3.03482199244786e-06
"BEX4",3.04909387660444e-06
"SLC36A1",3.07061662175265e-06
"UBE2G1",3.07781759557758e-06
"NTRK1",3.08503263654699e-06
"APMAP",3.09024234760601e-06
"ADAM22",3.12861952483493e-06
"FAM13B",3.14326202398765e-06
"GABARAPL1",3.15060466125286e-06
"PFDN1",3.15060466125286e-06
"LSM7",3.17271839037748e-06
"TMEM132D",3.18011831339482e-06
"TM9SF2",3.20240443473918e-06
"GALNT8",3.23232158752509e-06
"PATJ",3.23232158752509e-06
"CELF1",3.23983715467888e-06
"SF3B5",3.2449242997651e-06
"GOLPH3",3.26247128585883e-06
"CSMD1",3.27369965699334e-06
"HSPA1B",3.29285497355617e-06
"RAB7A",3.30813501644355e-06
"GNAO1",3.3157971671796e-06
"LSM12",3.32347410114561e-06
"ANKS1A",3.32347410114561e-06
"FAM171A1",3.33116584115075e-06
"PTCHD1-AS",3.40106154955698e-06
"ARFGEF3",3.41675872968037e-06
"VOPP1",3.43251623708479e-06
"BNIP3",3.4506535552287e-06
"KIFAP3",3.46421297551178e-06
"ESYT2",3.50417654987676e-06
"GLS",3.50417654987676e-06
"HNRNPK",3.51130275857589e-06
"BRE",3.52026918168384e-06
"TIMP3",3.52659702357649e-06
"RABGAP1",3.55263925227187e-06
"SARS",3.58525698846361e-06
"AC005786.7",3.59345029748636e-06
"FRMD3",3.59345029748636e-06
"KIAA1217",3.60386697188413e-06
"ATP5B",3.61948164801959e-06
"WASL",3.62637974500947e-06
"PEX5L",3.62637974500947e-06
"KIAA0232",3.62637974500947e-06
"COMMD10",3.65124151902932e-06
"RPL35",3.66789481608387e-06
"ADAM19",3.66789481608387e-06
"MTHFD1L",3.68461136142813e-06
"PRKX",3.70139134708705e-06
"EPHX1",3.71823496552253e-06
"BCAR1",3.71823496552253e-06
"PTPRS",3.71823496552253e-06
"RANGAP1",3.72668069729545e-06
"STMN3",3.74362012671922e-06
"YIPF2",3.75211387275931e-06
"RP11-486O13.4",3.80518784414837e-06
"MTA3",3.82064379752765e-06
"ACSL4",3.83793827117222e-06
"PDE8B",3.84660994133349e-06
"GFOD1",3.87272297972616e-06
"CDIPT",3.8932889581408e-06
"PLEKHB2",3.8932889581408e-06
"RP11-305B6.3",3.91657294741684e-06
"NCOA2",3.91657294741684e-06
"SNAI3-AS1",3.91657294741684e-06
"ADD1",4.00551491119711e-06
"STX1A",4.05968336143655e-06
"USP14",4.08699565201279e-06
"KIAA0319",4.08699565201279e-06
"CAMKMT",4.0961337045528e-06
"WDR47",4.0961337045528e-06
"SCFD2",4.13285636858001e-06
"TTLL7",4.20712516736578e-06
"CDC42BPA",4.21648646567464e-06
"MDGA2",4.23526114340859e-06
"TMEM41B",4.23526114340859e-06
"YWHAB",4.25405064897592e-06
"LUC7L",4.27301954452063e-06
"LANCL1",4.29200368103161e-06
"SH3BGRL2",4.30769150423902e-06
"DLG4",4.35900261181133e-06
"BSDC1",4.36864464142038e-06
"TBC1D22A",4.38798202713165e-06
"CLEC2L",4.43495159067216e-06
"PRDM12",4.44642268485656e-06
"JMJD1C",4.44642268485656e-06
"GAS6",4.49561736119842e-06
"DGKZ",4.51542181189592e-06
"BTBD11",4.51542181189592e-06
"SLC2A3",4.54526477349874e-06
"GPX4",4.56519036335056e-06
"HIBADH",4.57527191744631e-06
"CMAS",4.60295575143859e-06
"STK38",4.60544396554996e-06
"DUSP23",4.62193158611121e-06
"MICU3",4.66628567336295e-06
"CACNG7",4.70721774977048e-06
"SNRPD2",4.75880319851637e-06
"EIF3K",4.76917660749401e-06
"AC004076.9",4.78997996309465e-06
"TXN2",4.81085888473245e-06
"NCLN",4.83181359183672e-06
"CDH2",4.85284430431429e-06
"MAP6",4.86338823141969e-06
"TCEA2",4.95914567755631e-06
"RP11-405A12.2",4.98063706714697e-06
"TMEM57",4.99141183227557e-06
"SPAG7",5.00220601488816e-06
"B4GALT2",5.05543237051788e-06
"MAP2K1",5.07831133720643e-06
"MAOB",5.12223160267486e-06
"NQO2",5.15537913351515e-06
"HSDL1",5.21102220677209e-06
"FAM96B",5.24464761789053e-06
"PPP1R21",5.24464761789053e-06
"RFWD2",5.26716485496615e-06
"SEPW1",5.28400364671926e-06
"STRAP",5.28400364671926e-06
"CFL1",5.28976259690507e-06
"EGFL7",5.30109172908397e-06
"SQSTM1",5.30109172908397e-06
"CPNE8",5.33520051624909e-06
"MAP2K2",5.38096322260838e-06
"FZR1",5.38096322260838e-06
"APBB1",5.41549950921314e-06
"ATF5",5.43369374281412e-06
"FDFT1",5.43862616341137e-06
"PCSK2",5.43862616341137e-06
"CTC-554D6.1",5.52021864940163e-06
"CYTH3",5.53195754707113e-06
"ARL15",5.6028286646325e-06
"SCN11A",5.6147137485092e-06
"PACSIN2",5.63854695219999e-06
"CTBP1",5.67445479324667e-06
"FBXL17",5.67445479324667e-06
"KIRREL3",5.69849905831588e-06
"PID1",5.72262816543581e-06
"NIPA1",5.73472460953522e-06
"DENND6B",5.73472460953522e-06
"BMPER",5.73472460953522e-06
"FAM188A",5.77114186364812e-06
"RP11-711K1.8",5.78332368904667e-06
"BLVRB",5.79552693491629e-06
"NPLOC4",5.79552693491629e-06
"PFN1",5.81132616709385e-06
"PMVK",5.84455472602055e-06
"GABBR1",5.86919792907902e-06
"STARD7",5.89392766013873e-06
"SNU13",5.92628290638814e-06
"BLOC1S2",5.93118502818211e-06
"NRBP1",5.99371672976704e-06
"BAD",5.99612190492183e-06
"PPP5C",6.00628875828413e-06
"VPS29",6.00628875828413e-06
"HTT",6.04413677191439e-06
"ATP1B1",6.12042924477814e-06
"DLGAP4",6.12042924477814e-06
"ATP2B4",6.17173538137619e-06
"AC007796.1",6.20179509362518e-06
"CDC27",6.21044975106282e-06
"MYADM",6.22339942452733e-06
"AP000487.6",6.22339942452733e-06
"WDSUB1",6.22339942452733e-06
"TOX2",6.236371591773e-06
"TMEM219",6.24936628404662e-06
"BTBD9",6.27542336882762e-06
"NDUFS6",6.30637630266575e-06
"GCHFR",6.33076155324159e-06
"SH3BP5L",6.34096246231407e-06
"RAB2B",6.35413848360535e-06
"IP6K1",6.35413848360535e-06
"PTPA",6.36733731261277e-06
"CTD-2337A12.1",6.36733731261277e-06
"BTBD2",6.38055898090955e-06
"POGZ",6.48715834131262e-06
"MIR137HG",6.5005869894234e-06
"SSH2",6.51403879436185e-06
"RUNDC3A",6.57877145100471e-06
"SAP18",6.62928949416223e-06
"ENAH",6.66354615634418e-06
"CDC25B",6.7048134741697e-06
"NAP1L2",6.7186164822486e-06
"APBA1",6.7186164822486e-06
"PDIA2",6.73244316208928e-06
"AZIN1",6.73244316208928e-06
"COX4I1",6.75693779937502e-06
"KLHDC10",6.76016766695328e-06
"AKT3",6.78798724889028e-06
"TXNRD1",6.78798724889028e-06
"LMBRD2",6.80193277519754e-06
"GMDS",6.85795387784927e-06
"YWHAZ",6.93892754013681e-06
"RP11-768F21.1",6.94270612757427e-06
"SUGP2",6.99969109382157e-06
"WDR82",7.01399807129126e-06
"SRSF11",7.0283294093494e-06
"CNN3",7.05706529995236e-06
"HMCES",7.0714699189425e-06
"TMEM176B",7.08589903141183e-06
"BMS1P14",7.20566575546332e-06
"FUS",7.21686875714701e-06
"ANKIB1",7.23154464192924e-06
"KCNH7",7.24624538844426e-06
"KHDRBS2",7.39462767595048e-06
"ABL1",7.45468524603646e-06
"PPFIA2",7.48486611796522e-06
"TTL",7.4999946953135e-06
"TRPV2",7.51514874592891e-06
"TUSC3",7.54553340420236e-06
"ENTPD6",7.57602036761445e-06
"MRFAP1",7.59275792643537e-06
"STAU2",7.60660991154892e-06
"RABGAP1L",7.62194323742138e-06
"ATG13",7.6373023119451e-06
"CASC4",7.65268716969945e-06
"KCNIP1",7.71448512582925e-06
"MTCH2",7.71448512582925e-06
"GRK2",7.74553970490222e-06
"CHIC2",7.76110601642032e-06
"NEK7",7.7766983890592e-06
"HSPA1A",7.79231685771242e-06
"ACAP3",7.79231685771242e-06
"CAMK2D",7.79231685771242e-06
"PEA15",7.79241799293469e-06
"CCND3",7.80796145730855e-06
"FBXO27",7.82363222281122e-06
"TMEM50A",7.85505239156603e-06
"CABIN1",7.85505239156603e-06
"ITPK1",7.87080186492088e-06
"PTH1R",7.93406317102865e-06
"RP11-351M16.3",7.94994452668787e-06
"GRB2",7.99774762792446e-06
"RPN1",8.02974924422705e-06
"FHOD3",8.07795170068081e-06
"TMEM178B",8.09407267010719e-06
"CYB5R1",8.20428350383002e-06
"DLG2",8.20767188971058e-06
"RIOK3",8.20767188971058e-06
"TKT",8.40550412623601e-06
"PFKFB3",8.42216793218817e-06
"SSH1",8.50590050041131e-06
"ECHS1",8.5227299766955e-06
"RP5-972B16.2",8.5227299766955e-06
"BCAM",8.53958719234351e-06
"RP1-167A14.2",8.57338498802831e-06
"HCN2",8.62429064209177e-06
"FOCAD",8.62429064209177e-06
"FAM160B1",8.63330686183994e-06
"BRD2",8.64131506305978e-06
"C9orf16",8.69255644975938e-06
"CD151",8.70969307610806e-06
"SMIM20",8.70969307610806e-06
"MRPL55",8.72752300845559e-06
"KDELR1",8.79579910128619e-06
"MTUS2",8.79579910128619e-06
"CXXC5",8.84780236512831e-06
"TBL1XR1",8.88261334725496e-06
"TBC1D14",8.93504377527903e-06
"SLC4A3",8.93504377527903e-06
"MAP4K4",9.00535196513798e-06
"FAM213A",9.02300086110184e-06
"FAM63B",9.04067857158254e-06
"PTPRT",9.05838513420309e-06
"CCDC124",9.07612058662336e-06
"TUSC5",9.12950065983341e-06
"PSMD13",9.16523251639494e-06
"STK11",9.21904877012632e-06
"CHMP5",9.24393949545796e-06
"AP1S2",9.25507236135247e-06
"CD320",9.27312809767553e-06
"SPIDR",9.27312809767553e-06
"RP11-379B18.6",9.30932764226e-06
"NLK",9.51053694891301e-06
"RPL13P12",9.54750692103411e-06
"TRIM2",9.64045614019924e-06
"FAM172A",9.67784635770619e-06
"DIP2B",9.67784635770619e-06
"FARSA",9.71535734453213e-06
"FUNDC1",9.78440719676692e-06
"EXOC6B",9.80966522545895e-06
"GS1-124K5.2",9.84760136479137e-06
"ATF6B",9.84760136479137e-06
"VPS51",9.88565968158806e-06
"KLHL2",9.92384049043516e-06
"ABCC5",9.92384049043516e-06
"MIDN",1.00005708456613e-05
"PFDN4",1.01165929684818e-05
"EEPD1",1.01165929684818e-05
"FPGS",1.02141329055596e-05
"GUK1",1.03136705255222e-05
"EIF4G2",1.03859277886776e-05
"MPPED1",1.03916799169278e-05
"ADD3",1.04314820270687e-05
"SLC43A2",1.04314820270687e-05
"PSMG3",1.04914233441078e-05
"SPRYD7",1.0511467452201e-05
"UBE2Z",1.0652671744998e-05
"NAT14",1.06729722092452e-05
"TRNP1",1.06933049015594e-05
"MEF2A",1.07340671341004e-05
"THRAP3",1.075449675628e-05
"PLD3",1.07749587704327e-05
"DAP3",1.08159801389921e-05
"TANC1",1.089841338966e-05
"MT2P1",1.09030950722314e-05
"SERINC5",1.09030950722314e-05
"LYSMD2",1.09191032998838e-05
"SQLE",1.10021905714426e-05
"CEP170",1.10858040428843e-05
"TMEM9",1.11309197807924e-05
"IL6ST",1.11488610664862e-05
"MOB2",1.12334018006996e-05
"IL31RA",1.12546202459506e-05
"PTBP3",1.12546202459506e-05
"TSPAN7",1.13184760812742e-05
"MUM1",1.1361214141808e-05
"FCHSD2",1.15335137289683e-05
"MFSD14A",1.15986848831338e-05
"AMBRA1",1.16641626282662e-05
"JAG2",1.16860568737881e-05
"PIANP",1.17079853558081e-05
"SREBF1",1.17739766492142e-05
"CERS5",1.17960425057851e-05
"CISD1",1.1797077878769e-05
"SUSD2",1.1837230022459e-05
"GNAL",1.1840277614878e-05
"CASP3",1.18846508722186e-05
"LHFPL3",1.19178607808834e-05
"TNRC6A",1.1929162622746e-05
"MTURN",1.19738132120449e-05
"MRPS34",1.19989282933719e-05
"CLPTM1L",1.20186029863466e-05
"CPEB2",1.20410501762477e-05
"GSK3B",1.21086014781192e-05
"STX8",1.2176468292203e-05
"ARHGAP12",1.22218887009979e-05
"TIMM13",1.22861294075425e-05
"PARD3",1.22902839877999e-05
"NCAM2",1.23589979350238e-05
"PITPNM2",1.24049848525954e-05
"CHKA",1.24511142767564e-05
"CAMTA2",1.24973865605735e-05
"ENOPH1",1.25438020577688e-05
"POLR2L",1.2590361122721e-05
"CUL5",1.2590361122721e-05
"TNRC6B",1.2590361122721e-05
"SYP",1.26604696865146e-05
"SLC9A7",1.27780401706942e-05
"ADH5",1.2801663100848e-05
"NPTXR",1.28965190912172e-05
"CD58",1.2920001971847e-05
"AHSA1",1.29203243806208e-05
"LRRC4C",1.29441662766432e-05
"FLYWCH2",1.30498445052388e-05
"CDC42SE2",1.31603980806419e-05
"SLC25A1",1.31807239245468e-05
"CUL4A",1.32574626679242e-05
"NCALD",1.32818218025959e-05
"YPEL5",1.34011771628459e-05
"COX6B1",1.34041776837438e-05
"RAB5A",1.34287612216333e-05
"SGPP1",1.35522432413935e-05
"RBM8A",1.35522432413935e-05
"CAMKK1",1.35522432413935e-05
"SRSF2",1.36245562619752e-05
"VASP",1.36517088143282e-05
"AGPAT2",1.37016692682281e-05
"SNPH",1.37517819940287e-05
"CDKAL1",1.38524657462311e-05
"VDAC1",1.38777324348144e-05
"WSB1",1.39791835897327e-05
"DEAF1",1.40301404617914e-05
"SYT7",1.40556768853307e-05
"AP3S1",1.41325186690733e-05
"RP5-864K19.4",1.41325186690733e-05
"CEP170B",1.42355186671592e-05
"RIT2",1.42355186671592e-05
"ARL4C",1.4265828695781e-05
"JPH4",1.42872527802875e-05
"KIAA2013",1.4365147656069e-05
"OPA1",1.43911911257789e-05
"STYXL1",1.44172739301274e-05
"RP11-944L7.4",1.4469557732834e-05
"SCN4B",1.45219994448075e-05
"STX12",1.45219994448075e-05
"IGF1R",1.45745994473558e-05
"RAPGEF1",1.46273581224771e-05
"COPS8",1.46906043895562e-05
"C10orf35",1.47384163677223e-05
"CH17-340M24.3",1.47384163677223e-05
"EHD3",1.47384163677223e-05
"CAPN1",1.47599515158872e-05
"LAMP1",1.47863521507328e-05
"LYPLA2",1.478659001363e-05
"PSMD12",1.478659001363e-05
"MAP7D1",1.5028144615457e-05
"AGPAT1",1.52233847688178e-05
"PSPC1",1.52456118422764e-05
"BRSK2",1.53828557629865e-05
"MRAP2",1.54104277153617e-05
"TAPT1-AS1",1.5493390792759e-05
"LSM4",1.55204079626878e-05
"DDAH1",1.55211277226829e-05
"CD55",1.55489060201297e-05
"CST3",1.56204342891589e-05
"POMP",1.56204342891589e-05
"RABL6",1.5632489611254e-05
"GNA11",1.57445165432351e-05
"UBQLN1",1.57726275609059e-05
"RTCA",1.58289750855771e-05
"GPC1",1.5857211692103e-05
"ATP8A2",1.58854902611801e-05
"UBL3",1.5923596250794e-05
"GHITM",1.5923596250794e-05
"LENG8",1.62281243676942e-05
"GABRG3",1.62281243676942e-05
"PSMG2",1.62569530046544e-05
"ATP13A2",1.62858243064526e-05
"AK5",1.62858243064526e-05
"AHNAK2",1.64017371726664e-05
"RNF10",1.64017371726664e-05
"TMED9",1.64308225570276e-05
"CBL",1.6489122282021e-05
"UBE2Q2",1.65183367242336e-05
"RUSC2",1.6576895022379e-05
"TRAPPC9",1.66945307004028e-05
"C19orf12",1.67536088972493e-05
"RP11-298J20.4",1.67832132641987e-05
"ATP6V1B2",1.68080679983436e-05
"TRUB1",1.68128612118354e-05
"NT5M",1.68722880544529e-05
"NRAS",1.69681305526915e-05
"UHMK1",1.70217535147112e-05
"FAR1",1.70816623524632e-05
"SND1",1.71117489364576e-05
"FAM177A1",1.7262845107038e-05
"USP20",1.73540352790953e-05
"DAB2IP",1.74150514569867e-05
"RNF130",1.74150514569867e-05
"FAM168A",1.75376202439274e-05
"PPEF1",1.76609070648194e-05
"MFSD12",1.7691841356477e-05
"RAMP3",1.77538454117864e-05
"FBXW7",1.77849152808435e-05
"BTRC",1.77849152808435e-05
"MMP15",1.79409451524076e-05
"CDK16",1.79541754219963e-05
"ACTR3B",1.80351094019718e-05
"CACNA1C",1.80665888578919e-05
"TJP1",1.81929649638901e-05
"LPAR3",1.83200768818668e-05
"TGFBR1",1.83519702328966e-05
"RP5-1085F17.3",1.84067980773889e-05
"ABC12-47043100G14.2",1.84067980773889e-05
"HACD3",1.84479280351903e-05
"SNX29",1.84800067313558e-05
"STIP1",1.85788540123883e-05
"RP11-697E2.12",1.85788540123883e-05
"MADD",1.87058618010369e-05
"CASC8",1.87383137725453e-05
"CLUH",1.88359513200652e-05
"SCMH1",1.88685912277763e-05
"NEBL",1.89996226011161e-05
"PEF1",1.9131411378883e-05
"HS6ST2",1.9131411378883e-05
"SH3BGRL",1.91616408908979e-05
"RAB3A",1.91644773274689e-05
"ARPC5L",1.92207104227689e-05
"IGFBP7",1.92639610594727e-05
"PDXK",1.92972177818066e-05
"MED15",1.93638747737223e-05
"LMAN2",1.9430723528988e-05
"SERPINB9",1.94642199556876e-05
"PDXDC1",1.94642199556876e-05
"FAM35A",1.95313571832571e-05
"RP4-605O3.4",1.97000450167353e-05
"AC004967.7",1.97339278436798e-05
"LASP1",1.98018392022401e-05
"ZFYVE28",1.98018392022401e-05
"GNG7",1.98018392022401e-05
"TMEM175",1.99040713370206e-05
"NECTIN2",1.99040713370206e-05
"PLCXD3",1.99409178381772e-05
"MPDU1",2.00754355412154e-05
"TFCP2",2.01443245881302e-05
"RBM10",2.01788429142191e-05
"PANK3",2.02134105169955e-05
"ARFRP1",2.02826937776984e-05
"CASC3",2.02826937776984e-05
"C11orf68",2.03089859883808e-05
"RP11-196G11.2",2.03174095482893e-05
"RP11-452L6.1",2.03521748208965e-05
"CHMP6",2.03521748208965e-05
"METAP2",2.03869896519727e-05
"CNTNAP5",2.04567682155846e-05
"RP4-555D20.2",2.05969225337192e-05
"SBDS",2.06198217859322e-05
"RP11-113C12.4",2.07025626013849e-05
