"HGNC.symbol","Score"
"ARHGAP24",0.00161181457053862
"ARHGAP25",0.00300975735895399
"ARHGAP26",1.38959718517258e-05
"ARHGAP27",0.0251193652422529
"ARHGAP28",3.90522368947341e-06
"ARHGAP29",1
"ARHGAP30",1
"ARHGAP31",0.0102837716343687
"ARHGAP32",0.0489548316708089
"ARHGAP33",0.000952854516938462
"ARHGAP35",0.0168518715153031
"ARHGAP36",0.000641924558200952
"ARHGAP39",0.000489215282377432
"ARHGAP4",1
"ARHGAP42",0.00251233230903785
"ARHGAP44",1.81512136743951e-06
"ARHGAP5",0.000156117500012621
"ARHGAP6",1
"ARHGAP9",1
"ARHGDIA",4.61991082791149e-17
"ARHGDIB",1
"ARHGDIG",1.26761730358199e-08
"ARHGEF1",0.000381271849721421
"ARHGEF10",0.00912250028866533
"ARHGEF10L",2.01502518179006e-05
"ARHGEF11",0.000298948468334717
"ARHGEF12",5.75715025813795e-05
"ARHGEF15",0.0132743416004437
"ARHGEF16",1
"ARHGEF17",0.00210051446087909
"ARHGEF18",0.000776416907946548
"ARHGEF19",0.422415395277295
"ARHGEF2",0.115566250936595
"ARHGEF25",1.41771920955516e-05
"ARHGEF26",1
"ARHGEF28",0.00161348409729983
"ARHGEF3",0.000785223055934521
"ARHGEF33",1
"ARHGEF37",1
"ARHGEF39",1
"ARHGEF40",0.00144435519403975
"ARHGEF5",1
"ARHGEF6",0.000835283811816153
"ARHGEF7",2.19377493030208e-05
"ARHGEF9",0.00498039053968729
"ARID1A",8.13127593165743e-05
"ARID1B",0.0187314729708647
"ARID2",0.0574303264093775
"ARID3A",0.334653922187413
"ARID3B",0.101900936862739
"ARID3C",1
"ARID4A",7.71023166622264e-05
"ARID4B",6.23025686195754e-05
"ARID5A",0.00132993699895827
"ARID5B",0.00415813929464276
"ARIH1",0.00023822476901057
"ARIH2",3.01694326384627e-05
"ARL1",4.78689056198013e-09
"ARL10",0.0233861815259665
"ARL11",1
"ARL13B",0.00118579616116713
"ARL14",1
"ARL14EP",0.000900213299249763
"ARL14EPL",1
"ARL15",0.000519920889749227
"ARL16",5.00889473068886e-07
"ARL2",1.10141445330519e-07
"ARL2-SNX15",1.10141445330519e-07
"ARL2BP",4.93613704718958e-08
"ARL3",6.05155328579725e-09
"ARL4A",2.989575339503e-05
"ARL4C",0.00017866039858084
"ARL4D",0.000600347170030998
"ARL5A",2.03421706043554e-05
"ARL5B",0.0075895789728355
"ARL5C",0.831066367532858
"ARL6",2.77513547505746e-09
"ARL6IP1",6.67915402544425e-17
"ARL6IP4",7.25272021912743e-10
"ARL6IP5",7.03702264662371e-11
"ARL6IP6",0.00372077963428975
"ARL8A",4.82044633514606e-11
"ARL8B",2.21248984369997e-10
"ARMC1",1.91252275636025e-08
"ARMC10",3.13680649557592e-05
"ARMC2",0.0525587712080955
"ARMC5",6.17019942016041e-05
"ARMC6",1.96909297573467e-05
"ARMC7",0.00683845246287217
"ARMC8",8.26464903529827e-08
"ARMC9",0.0305629012810359
"ARMCX1",2.01909100048097e-12
"ARMCX2",9.72501421711147e-07
"ARMCX3",7.47200445421108e-07
"ARMCX4",0.00885781092116557
"ARMCX5",0.000532203356013095
"ARMCX6",0.00230220507933671
"ARMH3",1
"ARMH4",1
"ARMT1",1
"ARNT",0.00228478694013013
"ARNT2",0.000270833004055353
"ARNTL",1
"ARNTL2",0.0959237245625143
"ARPC1A",5.42880837169144e-15
"ARPC1B",5.5849323683983e-11
"ARPC2",2.0054254617732e-12
"ARPC3",9.45585902864421e-11
"ARPC4",1.18288510702491e-10
"ARPC5",2.01041429926988e-14
"ARPC5L",2.04071604528052e-07
"ARPIN",1
"ARPIN-AP3S2",1
"ARPP19",2.381959407151e-09
"ARPP21",0.00928470992505599
"ARRB1",3.50140635375565e-06
"ARRB2",0.000231258903729883
"ARRDC1",1.18945903334003e-05
"ARRDC2",0.00382681659010729
"ARRDC3",7.73767832402144e-05
"ARRDC4",0.000174044605334276
"ARSA",2.51693456258038e-05
"ARSB",0.000467961786272963
"ARSG",0.0162883618671723
"ARSI",1
"ARSJ",1
"ARSK",0.0332843838277451
"ART1",1
"ART3",0.0404873572856053
"ART4",1
"ART5",1
"ARTN",1
"ARV1",0.000208521611748419
"ARVCF",1
"ARX",1
"SPCS3",3.04148061961277e-05
"AS3MT",0.00016898034792102
"ASAH1",1.05775672283595e-06
"ASAH2",1
"ASAH2B",1
"ASAP1",1.40010149070914e-08
"ASAP2",0.971986795009155
"ASAP3",0.318751759046704
"ASB1",0.000176531325159949
"ASB10",1
"ASB11",1
"ASB13",1.02711561558241e-05
"ASB16",1
"ASB18",1
"ASB2",0.92778877961992
"ASB3",4.50846076471602e-05
"ASB4",1
"ASB5",1
"ASB6",1.59397340785175e-05
"ASB7",0.00996315270391274
"ASB8",7.88586345453409e-09
"ASB9",1
"ASCC1",4.6749856180857e-07
"ASCC2",0.000352645206725769
"ASCC3",0.0242031026024766
"ASCL2",1
"ASCL3",1
"ASCL4",0.307510613864809
"ASF1A",0.00102546093413433
"ASF1B",0.329628859608271
"ASGR1",1
"ASGR2",1
"ASH1L",0.000725420887178397
"ASH2L",0.000172907558358146
"ASIC1",0.018426430930043
"ASIC2",2.7227499707411e-05
"ASIC3",0.00025508635177467
"ASIC4",1
"ASL",4.87635171864997e-05
"ASNS",1.12583054956358e-08
"ASNSD1",0.500636395280041
"ASPA",0.237399125392216
"ASPDH",1
"ASPH",5.59219688623133e-06
"ASPHD1",0.00733213065222482
"ASPHD2",2.19082967339952e-05
"ASPM",1
"ASPN",1
"ASPRV1",1
"ASPSCR1",3.80774490215112e-05
"ASRGL1",5.87765515669206e-05
"ASS1",5.59971556700448e-05
"ASTE1",0.029682929359831
"ASTN1",0.000303242863720305
"ASTN2",1
"ASXL1",0.0165920943873995
"ASXL2",0.028251490634263
"ASXL3",0.192741325406282
"ASZ1",1
"ATAD1",1.65426080673351e-08
"ATAD2B",1
"ATAD3A",0.000115879128088994
"ATAD5",1
"ATAT1",0.000237469499564388
"ATCAY",5.51062318421117e-07
"ATE1",1.52462474642527e-05
"ATF1",0.00136470779279635
"ATF2",6.38002644019936e-07
"ATF3",4.87030727972819e-05
"ATF4",2.0886841216522e-12
"ATF5",9.12064420305642e-05
"ATF6",0.000354083252291738
"ATF6B",1.2449504440214e-05
"ATF7",0.00328760803180996
"ATF7-NPFF",0.00328760803180996
"ATF7IP",0.000567583557647272
"ATF7IP2",1
"ATG10",3.11007612243846e-06
"ATG101",6.42720664992292e-06
"ATG12",8.12984474079995e-08
"ATG13",6.31638768696027e-08
"ATG14",0.000196967347023537
"ATG16L1",0.000173664844180234
"ATG16L2",0.00854931979493965
"ATG2A",0.000335793964472239
"ATG2B",0.0017041686537039
"ATG3",5.23865303521563e-07
"ATG4A",0.500185502158167
"ATG4B",2.52620687659788e-06
"ATG4C",0.00184113987206884
"ATG4D",0.000922570646593932
"ATG5",7.72348930173487e-09
"ATG7",8.2372947651874e-05
"ATG9A",9.85974680857185e-05
"ATG9B",0.0835633197780553
"ATIC",0.000876728885683929
"ATL1",2.56755954541257e-08
"ATL2",0.000113399128838527
"ATL3",0.000249553251828062
"ATM",0.158850151701628
"ATMIN",4.11874438044673e-05
"ATN1",1
"ATOH7",1
"ATOH8",1
"ATOX1",2.14609301504212e-16
"ATP10A",1
"ATP10D",1
"ATP11A",9.8618849764107e-06
"ATP11B",5.59765383792704e-05
"ATP11C",0.00164766537499794
"ATP13A1",0.000371004316333417
"ATP13A2",6.43930069613764e-08
"ATP13A3",0.0157172637556407
"ATP13A4",1
"ATP13A5",1
"ATP1A1",1.85625817010006e-10
"ATP1A2",0.0160747015858242
"ATP1A3",2.22818239666982e-06
"ATP1B1",7.08570397562457e-15
"ATP1B2",0.0283735428978826
"ATP1B3",2.16713971956333e-14
"ATP23",1
"ATP2A1",1
"ATP2A2",3.74696228917652e-08
"ATP2A3",1
"ATP2B1",5.26925560413642e-07
"ATP2B2",0.000621398793454044
"ATP2B3",0.0394186633782787
"ATP2B4",0.0127211328952476
"ATP2C1",1.85211398243023e-07
"ATP4A",1
"ATP5F1A",2.94646543635505e-16
"ATP5F1B",7.00755116097188e-15
"ATP5F1C",2.88232385532017e-15
"ATP5F1D",1.25013848732456e-17
"ATP5F1E",1.84028358507923e-10
"ATP5MC2",9.60596519276737e-05
"ATP5MC3",1.98267848840766e-14
"ATP5PD",8.55158592964108e-09
"ATP5PF",1.3756074230706e-10
"ATP5MF",1.76991810634624e-10
"ATP5ME",1.06731662427125e-14
"ATP5MG",0.500056428434591
"ATP5MGL",0.500056428434591
"ATP5MK",1
"ATP5MJ",0.818666540762176
"ATP5PO",7.37540285349726e-11
"DONSON",0.00445369366156437
"ATP5PB",1
"ATP6AP1",6.28011890796946e-12
"ATP6AP2",9.42876775193526e-13
"ATP6V0A1",2.85856418550911e-09
"ATP6V0A2",4.59371123462745e-05
"ATP6V0A4",1
"ATP6V0B",1.58198111663082e-14
"ATP6V0C",0.00066909991022466
"ATP6V0D1",5.48420491215667e-13
"ATP6V0D2",1
"ATP6V0E1",9.35138230969877e-08
"ATP6V0E2",3.07634951977672e-15
"ATP6V1A",1.51190590141854e-12
"ATP6V1B2",8.65392380660491e-14
"ATP6V1C1",2.34058606749197e-11
"ATP6V1C2",0.689512928422693
"ATP6V1D",5.66708240622369e-11
"ATP6V1E1",1.14307199214613e-14
"ATP6V1E2",1
"ATP6V1F",5.72844197270008e-16
"ATP6V1G1",2.04839318861853e-13
"ATP6V1G2-DDX39B",5.29220822442765e-12
"ATP6V1G3",1
"ATP6V1H",1.94754404235742e-06
"ATP7A",0.00312540672453595
"ATP7B",1
"ATP8A1",3.00012033430565e-06
"ATP8A2",0.00106651033096051
"ATP8B1",1
"ATP8B2",0.00214418385527049
"ATP8B3",1
"ATP9A",2.91863039958261e-11
"ATP9B",0.00179012372402883
"ATPAF1",0.000237469499564388
"ATPAF2",1.32131591798863e-05
"ATP5IF1",2.58150603487079e-16
"ATPSCKMT",1
"ATR",0.134455362105303
"ATRAID",1.03661218384275e-05
"ATRIP",1
"ATRN",0.000156808284297587
"ATRNL1",2.63612636999275e-05
"ATRX",0.000689830424943942
"ATXN1",0.00477158374132515
"ATXN10",5.98034141969362e-14
"ATXN1L",0.0251652559965572
"ATXN2",0.000161899311653719
"ATXN2L",0.000208298079999511
"ATXN3",0.000258094213722203
"ATXN3L",0.000258094213722203
"ATXN7",0.00811072158659111
"ATXN7L1",0.0174687667533167
"ATXN7L2",0.0125324688132375
"ATXN7L3",0.000284430491654309
"ATXN7L3B",2.2006185797159e-08
"C16orf89",1
"C1orf50",0.000130632861081984
"KIAA0319L",3.30857140963511e-06
"AUH",1.72940304800961e-06
"AUNIP",1
"AUP1",1.38945399557344e-06
"AURKA",0.00116459150102066
"AURKAIP1",3.73419962220091e-11
"AURKB",1
"AURKC",1
"AUTS2",0.00085977375103651
"AVEN",0.00188771808114956
"AVIL",5.16875379174221e-14
"AVL9",0.000227603097788661
"AVP",1
"AVPI1",1.46245430926776e-06
"AVPR1A",1
"AVPR1B",1
"AVPR2",1
"C7orf25",1.4723486926827e-05
"C5orf51",4.53245666425389e-06
"VWA5A",0.0652296004285404
"KIAA1328",0.561395070767809
"AWAT2",1
"AXIN1",0.00225602011841874
"AXIN2",0.66132291650681
"AXL",0.0948803727145481
"AZGP1",1
"AZI2",6.33136133189665e-07
"AZIN1",1.36517353991705e-08
"AZIN2",0.00469446512834847
"C5orf24",7.04820094571386e-06
"B2M",2.62155213299926e-13
"B3GALNT1",1.20476017673338e-06
"B3GALNT2",0.00286943426026937
"B3GALT1",0.000255397328909089
"B3GALT2",1
"B3GALT4",0.00122374195224249
"B3GALT5",0.0444123785242256
"B3GALT6",0.00564317519134768
"B3GAT1",1
"B3GAT2",1
"B3GAT3",7.01040216420062e-10
"B3GLCT",0.0128683800089798
"B3GNT2",0.398471665893573
"B3GNT3",1
"B3GNT4",1
"B3GNT5",1
"B3GNT6",0.11728459305176
"B3GNT7",1
"B3GNT8",0.0101131269319729
"B3GNT9",1
"B3GNTL1",0.553838834683338
"B4GALNT1",0.000116672364928514
"B4GALNT2",1
"B4GALNT3",1
"B4GALNT4",0.0396903361673255
"B4GALT1",0.000953732764277223
"B4GALT2",0.000815229943701084
"B4GALT3",0.000616765120351404
"B4GALT4",0.000225914923562001
"B4GALT5",6.30148775281747e-06
"B4GALT6",1.34959443368974e-05
"B4GALT7",0.000118139335700557
"B4GAT1",1
"B9D1",0.000291305881540017
"B9D2",0.00023571557818416
"BAALC",0.15793350889189
"BAAT",1
"BABAM1",1.93467752624522e-07
"BABAM2",1
"BACE1",1.69452185157882e-06
"BACE2",0.0529069816568672
"BACH1",0.00619243259402675
"BACH2",0.0168971607533313
"BAD",1.4392886288605e-07
"BAG1",3.2134097599073e-08
"BAG2",4.34852616679629e-06
"BAG3",1.65500898906312e-12
"BAG4",0.000506342109986613
"BAG5",1.11288745840288e-06
"BAG6",0.000152535611497065
"BAHCC1",0.737482039583389
"BAHD1",0.00374067157957944
"BAIAP2",0.00091070167807235
"BAIAP2L1",0.00057367078058316
"BAIAP2L2",1
"BAIAP3",1
"BAK1",0.798150521029781
"BAMBI",0.00291954579619574
"BANF1",3.33790935146153e-11
"BANF2",1
"BANK1",0.114952938376434
"BANP",0.00397723740509381
"BAP1",3.28880902837484e-08
"BARD1",1
"BARHL2",1
"BARX1",1
"BARX2",0.179937034207038
"BASP1",3.26792528325296e-09
"BATF",1
"BATF3",1
"BAX",6.936184946395e-08
"BAZ1A",1
"BAZ1B",0.000622725885698869
"BAZ2A",0.0221519280095652
"BAZ2B",0.000459695747616979
"BBC3",0.00769823253839532
"BBIP1",2.12577246542011e-05
"BBOF1",1
"BBS1",0.0770651431993124
"BBS10",0.00240520424067608
"BBS12",0.147140670726718
"BBS2",0.000294341555625082
"BBS4",3.0843493840486e-05
"BBS5",2.28075296006367e-05
"BBS7",0.000300498464741829
"BBS9",0.000495514833887574
"BBX",6.27564464497376e-05
"C16orf91",1.47853545598177e-05
"C6orf89",6.77050459821509e-05
"C6orf62",6.84639772447462e-07
"C9orf78",2.69921917989486e-08
"C3orf52",1
"C19orf54",0.290621487202506
"ZNF77",1
"C1orf54",0.00149228663388948
"MMP24OS",0.000332061644939174
"C18orf32",3.23994793627447e-15
"KIAA1614",1
"KICS2",0.00339348021188774
"DYNLL1",0.500000000000117
"C3orf84",1
"SMIM35",1
"C12orf60",1
"TSBP1",0.647263146727745
"HAVCR1",1
"C1orf112",1
"BCAM",4.9748363540456e-12
"BCAN",0.00863564376926657
"BCAP29",1.25096887273884e-06
"BCAP31",2.59452243849819e-14
"BCAR1",7.48489466201316e-05
"BCAR3",0.000789659750502465
"BCAS1",1
"BCAS2",2.2826699508644e-07
"BCAS3",1.01617769917667e-06
"BCAT1",0.000881628168351144
"BCAT2",7.05191432063955e-05
"BCCIP",4.74437365917741e-08
"BCDIN3D",0.00433329301820903
"BCHE",0.021459048486765
"BCKDHA",4.91922605506593e-05
"BCKDHB",9.83529511353995e-05
"BCKDK",1.13294765441557e-05
"BCL10",3.03662961099437e-05
"BCL11A",0.0836668535282066
"BCL11B",0.0398928016212056
"BCL2",0.00282476372701708
"BCL2A1",1
"BCL2L1",2.19756447851288e-06
"BCL2L11",1
"BCL2L12",0.948800759322178
"BCL2L13",0.000222572341252165
"BCL2L14",0.0388266340528814
"BCL2L15",1
"BCL2L2",4.75673669010237e-05
"BCL3",0.00191880710079131
"BCL6",0.00344058227596423
"BCL6B",1
"BCL7A",0.0137420874803574
"BCL7B",1.52122203098816e-07
"BCL7C",0.0140456164643778
"BCL9",0.0478677440760137
"BCL9L",1
"BCLAF1",1.69162930181783e-05
"BCLAF3",1
"BCO1",1
"BCOR",0.0107175113001128
"BCORL1",0.198894472278173
"BCR",0.000676940866923668
"BCS1L",5.17454822327203e-05
"BDH1",0.000540113548711476
"BDH2",1
"BDKRB1",1
"BDKRB2",1
"BDNF",1.24427145555335e-06
"BDP1",0.0016276558045023
"BEAN1",8.69350171130476e-09
"BECN1",3.01822089536598e-07
"BEGAIN",0.141770343211449
"BEND3",1
"BEND4",0.141278185415796
"BEND5",0.000675524499967458
"BEND6",3.50667888714467e-08
"BEND7",0.712830616172159
"BEST1",0.132600942129571
"BEX1",7.30079488707786e-05
"BEX2",7.30079488707786e-05
"BEX3",1
"BEX4",0.00180649748166134
"BFAR",5.73949659196172e-07
"BFSP1",0.0443528605912539
"BFSP2",1
"BGLAP",1
"BGN",0.250523713057977
"BHLHA9",3.48010115328356e-05
"BHLHB9",2.87479722721803e-05
"BHLHE22",1
"BHLHE23",1
"BHLHE40",0.000114567847145835
"BHLHE41",0.0013122668076264
"BHMT2",1
"BICC1",0.599832531392397
"BICD1",0.000112113146542852
"BICD2",0.000166224545644444
"BICDL1",1
"BICDL2",1
"BICRA",1
"BICRAL",1
"BID",6.28233430922297e-06
"BIK",1
"BIN1",8.54134395065901e-09
"BIN2",1
"BIN3",2.50694740054074e-05
"BIRC2",2.93934129769655e-05
"BIRC3",0.0644859876281095
"BIRC5",0.00364372920650538
"BIRC6",0.000322639839835432
"BIRC7",1
"BIVM",0.000100453590399519
"BIVM-ERCC5",0.000100453590399519
"ERCC5",0.000100453590399519
"BLCAP",3.62502917251274e-08
"BLM",1
"BLMH",5.48926006601622e-07
"BLNK",1
"BLOC1S1",0.000656446753459803
"BLOC1S2",0.000201908734163005
"BLOC1S3",0.0121366425150547
"BLOC1S4",0.0190899862561176
"BLOC1S5",0.00138226830088447
"BLOC1S5-TXNDC5",0.00138226830088447
"BLOC1S6",0.00091432118125055
"BLVRA",1.59439805652206e-05
"BLVRB",9.08707771379811e-06
"BLZF1",0.000233180829781905
"BMERB1",1
"BMF",1
"BMI1",0.00126617456752462
"COMMD3-BMI1",0.00126617456752462
"BMP1",0.0898632695566715
"BMP10",1
"BMP15",0.36033176252368
"BMP2",1
"BMP2K",0.0589080984138052
"BMP3",1
"BMP4",1
"BMP5",1
"BMP6",1
"BMP7",1
"BMPER",0.000396554441801955
"BMPR1A",0.000290099522834013
"BMPR1B",0.0186560395907189
"BMPR2",6.52556098416042e-06
"BMS1",0.000106243077041525
"BMT2",1
"BMX",1
"BNC1",1
"BNC2",0.0166947192920124
"BNIP1",0.000456064319778142
"BNIP2",3.30755008057541e-05
"BNIP3",2.39753283798763e-10
"BNIP3L",2.41779926879146e-10
"BNIPL",1
"BOC",0.000288897662197264
"BOD1",2.88891911220527e-06
"BOD1L2",2.88891911220527e-06
"BOD1L1",0.000548822939019134
"BOK",0.000679399391008525
"BOLA1",2.6554635182759e-06
"BOLA2",9.35726577851853e-06
"BOLA2B",9.35726577851853e-06
"BOLA3",4.78044623260518e-05
"BOLL",1
"BOP1",2.15576311887963e-05
"BORA",0.0825340142550608
"BORCS5",1
"BORCS6",1
"BORCS7",1
"BORCS7-ASMT",1
"BORCS8",1
"BPGM",4.45242095194211e-05
"BPHL",6.11807712415051e-05
"BPIFA1",1
"BPIFA2",1
"BPIFB1",1
"BPIFB3",1
"BPIFC",1
"BPNT1",3.76526778446501e-09
"BPNT2",1
"BPTF",0.000376677345753156
"BRAF",0.000155257871641764
"BRAP",5.46869829746521e-07
"BRAT1",0.00956006887013197
"BRCA1",1
"BRCA2",1
"BRCC3",1.02687379317294e-05
"BRD1",0.00333067770228576
"BRD2",1.35299705446117e-06
"BRD3",0.000244603253046129
"BRD4",5.35566885952797e-06
"BRD7",2.15866591669371e-05
"BRD8",3.8222921431284e-05
"BRD9",1.25561072327351e-05
"BRDT",0.00723910988525255
"BRF1",0.00817572992681462
"BRF2",0.00114679752494952
"BRI3",0.0105264607483575
"BRI3BP",0.00244386085315783
"BRICD5",1
"BRINP1",0.00631314734380516
"BRINP2",0.00822710818379607
"BRINP3",1
"BRIP1",1
"BRIX1",2.76400044021233e-05
"BRK1",5.4174051155484e-13
"BRME1",1
"BRMS1",7.0128946108145e-05
"BRMS1L",2.19472906472166e-08
"BROX",3.40926512973489e-08
"BRPF1",0.00590526189381151
"BRPF3",1
"BRSK1",0.104981959495063
"BRSK2",0.00029312388621076
"BRWD1",0.000143662169774532
"BRWD3",1
"BSCL2",1.11416088493495e-06
"BSDC1",2.40667013799632e-06
"BSG",3.85800687025541e-14
"BSN",0.00091432118125055
"BSPH1",1
"BSPRY",1
"BST1",1
"BST2",9.47173617228841e-05
"BTAF1",0.00194200884316506
"BTBD1",1.2717552241109e-05
"BTBD10",4.40540295712075e-07
"BTBD11",0.00143037500684594
"BTBD17",1
"BTBD19",0.00642821544200307
"BTBD2",1.18945903334003e-05
"BTBD3",1.30097596167885e-05
"BTBD6",0.000144785590580893
"BTBD7",0.0203698147776076
"BTBD8",1
"BTBD9",0.000315101486459877
"BTC",1
"BTD",0.000188020101637322
"BTF3",4.81548462165148e-08
"BTF3L4",0.000106487117539626
"BTG1",6.61768711231271e-05
"BTG2",6.1776779956077e-05
"BTG3",1
"BTK",1
"BTLA",1
"BTN1A1",1
"BTNL2",1
"BTNL9",1
"BTRC",0.000110967000607581
"BUB1",1
"BUB1B-PAK6",1
"BUB3",9.68279964533168e-08
"BUD13",0.00336058196882862
"BUD23",1
"BUD31",7.67337949230188e-10
"BVES",8.33475335718322e-05
"BYSL",1.10560834925728e-05
"BZW1",1.92337176101226e-09
"BZW2",0.000434812672360095
"C8orf82",1
"C1orf115",0.179619913664756
"C1D",2.03547393343928e-08
"C1GALT1",0.0948226949770532
"C1GALT1C1",3.2134097599073e-08
"C1QA",1
"C1QB",0.0962736857378667
"C1QBP",1.10111804378051e-07
"C1QC",1
"C1QL1",1
"C1QL2",1
"C1QL3",1
"C1QL4",0.0613247894617876
"C1QTNF1",8.99394129070966e-05
"C1QTNF12",1
"C1QTNF2",0.108517397036366
"C1QTNF3",1
"C1QTNF3-AMACR",1
"C1QTNF4",0.00299988526487232
"C1QTNF5",1
"C1QTNF6",1
"C1QTNF7",0.0198611068932168
"C1QTNF9",1
"C1QTNF9B",1
"C1R",1
"C1RL",1
"C1S",1
"C2",0.815394805144486
"C2CD2",0.000936305514392645
"C2CD2L",1.53314218123939e-05
"C2CD3",0.0288845416603392
"C2CD4C",1
"C2CD4D",1
"C2CD5",0.000277714541530731
"C3",1
"C5orf63",0.000627531772926888
"C3AR1",1
"C4A",1
"C4B",1
"C4BPA",1
"C5AR1",1
"C5AR2",1
"C6",1
"C7",1
"KIAA1522",1.99870487213332e-05
"C2orf42",2.73870745530811e-05
"C8G",0.00758389878825893
"C9orf72",1
"CAAP1",0.0651514837988106
"CAB39",2.75644939711477e-08
"CAB39L",8.97880727088205e-09
"CABIN1",0.00481057118476087
"CABLES1",0.0560703160825022
"CABLES2",0.00312285067746827
"CABP1",3.9655161107133e-05
"CABP5",1
"CABP7",0.364230847922357
"CABYR",1
"CACFD1",8.12976315110096e-06
"CACHD1",0.000356612536815798
"CACNA1A",0.00170606139053086
"CACNA1B",0.00622003814828635
"CACNA1C",0.00514616496695805
"CACNA1D",1
"CACNA1E",1
"CACNA1G",1
"CACNA1H",0.0838224572431565
"CACNA1I",1
"CACNA2D1",3.7008626099173e-07
"CACNA2D2",0.156341304040622
"CACNA2D3",0.000112497556067932
"CACNA2D4",1
"CACNB1",0.000561554528913517
"CACNB2",1
"CACNB3",2.90349623360669e-11
"CACNB4",1.86901159881381e-06
"CACNG1",1
"CACNG2",0.015875129806752
"CACNG3",0.186593408606493
"CACNG4",1
"CACNG5",0.00491082774251837
"CACNG7",0.092052235271644
"CACNG8",1
"CACTIN",0.0384804236462591
"CACUL1",0.0017682861959982
"CACYBP",4.91851351879341e-13
"CAD",0.0187199672936602
"CADM1",1.45990192015408e-12
"CADM2",0.00221817149349205
"CADM3",1.28808631107152e-05
"CADM4",0.0831004681369965
"CADPS2",0.046885061891644
"CAGE1",0.020177206852862
"CALB1",0.00161349743985801
"CALB2",0.35336056484842
"CALCA",2.03216005371379e-24
"CALCB",2.40387478128766e-17
"CALCOCO1",0.00058715640925812
"CALCOCO2",1
"CALCR",1
"CALCRL",0.00720650378477201
"CALD1",0.0215346627046736
"CALHM2",1
"CALHM4",1
"CALHM5",1
"CALM1",3.79734775190208e-24
"CALM2",6.43084176176077e-29
"CALM3",4.40696860228519e-11
"CALML3",1
"CALML4",0.00115203312286169
"CALN1",0.0363957545414333
"CALR",3.8694910069356e-12
"CALR3",0.0015511465466154
"CALU",1.86580216952945e-06
"CALY",0.00111407494179483
"CAMK1",0.000175398734475779
"CAMK1D",0.000172341545792546
"CAMK1G",0.000115689011999403
"CAMK2A",5.1702616234094e-05
"CAMK2B",0.0051662271810121
"CAMK2G",7.61592594912739e-10
"CAMK2N1",0.00211881776999966
"CAMK2N2",0.000261912914009926
"CAMK4",0.000586021807850961
"CAMKK1",7.10265338510847e-05
"CAMKK2",0.00223324181587022
"CAMKMT",0.553560121992784
"CAMKV",0.102392590648885
"CAMLG",2.83050717892302e-09
"CAMP",1
"CAMSAP1",0.000658467617484159
"CAMSAP2",7.60821671111117e-06
"CAMSAP3",0.00331716419893944
"CAMTA1",3.02037847066518e-06
"CAMTA2",1.54815079718462e-05
"CAND1",1.24873280420242e-06
"CAND2",1
"CANT1",0.000116407411334253
"CANX",2.55353514742813e-12
"CAP1",2.60369361910925e-07
"CAP2",1
"CAPG",0.000257012399454816
"CAPN1",0.000148414625933978
"CAPN10",1.24318167192997e-05
"CAPN11",1
"CAPN12",1
"CAPN15",0.0877375055490094
"CAPN2",4.19514600757568e-09
"CAPN3",1
"CAPN5",1.00013901279824e-08
"CAPN6",1
"CAPN7",2.01775686331447e-05
"CAPN8",1
"CAPN9",0.00347981312636921
"CAPNS1",1.20626848096782e-13
"CAPNS2",1
"CAPRIN1",9.54939922786391e-08
"CAPRIN2",0.000540113548711476
"CAPS2",1
"CAPSL",1
"CAPZA2",7.83747932649873e-13
"CAPZB",7.54031696551568e-16
"CA1",1
"CA10",1.01914139228841e-05
"CA11",4.73065060629778e-07
"CA12",1
"CA13",1
"CA14",1
"CA2",9.11659128896819e-08
"CA3",1
"CA4",1
"CA5A",1
"CA5B",1
"CA6",1
"CA7",0.0103286723278454
"CA8",0.00367911066951936
"CA9",1
"CARD10",0.00498428101368569
"CARD11",0.0869850040624717
"CARD14",1
"CARD19",1
"CARD6",1
"CARD9",1
"CARF",0.00290754356919813
"CARHSP1",1.83234278355972e-10
"CARM1",0.00108610215439413
"CARMIL1",1
"CARMIL2",1
"CARMIL3",1
"CARNMT1",1
"CARNS1",0.0239627934303942
"CARS1",0.000685249242508289
"CARS2",0.0272716385168758
"CARTPT",6.06962501547015e-07
"DNAI7",1
"CASC3",5.77825286876181e-05
"CASD1",7.8669290381199e-05
"CASK",7.55756625031135e-05
"CASKIN1",0.00371080423401332
"CASKIN2",0.829233194192558
"CARD16",0.00221254376213584
"CASP1",0.00221254376213584
"CASP12",0.0162996634187563
"CASP14",1
"CASP2",0.0384249951727814
"CASP3",0.00101705135101938
"CASP6",0.0129123492785099
"CASP7",0.178319014222974
"CASP8",1
"CASP8AP2",0.00206360857149298
"CASP9",5.18732172518541e-05
"CASQ1",1
"CASQ2",1
"CASR",1
"CASS4",1
"CAST",5.78530252673732e-05
"CASTOR1",1
"CASTOR2",1
"CAT",2.22724191290689e-09
"CATIP",1
"CATSPER2",0.0685683381412085
"CATSPER3",1
"CATSPER4",1
"CATSPERD",1
"CATSPERE",1
"CATSPERG",1
"CATSPERZ",1
"CAV1",9.35711230786054e-05
"CAV2",1.03112397157921e-06
"CAV3",1
"CAVIN1",1
"CAVIN2",1
"CAVIN3",1
"CBARP",1
"CBFA2T2",0.00651188616284072
"CBFA2T3",0.473996545975132
"CBFB",3.00195081733703e-10
"CBL",0.00134303092652067
"CBLB",0.000357338169973041
"CBLC",1
