"MGI.symbol","Score"
"1810043H04Rik",0.0152661154803187
"Ppp1r3d",0.015267627237834
"S100a7a",0.015267627237834
"Kcnc1",0.0152831768643418
"Afap1l2",0.0153103159485972
"Dgkd",0.0153189481692373
"Sema3f",0.0153189481692373
"4833420G17Rik",0.0153243601488543
"mt-Tl1",0.0154322432446235
"Tgfb2",0.015474799808256
"Klhl32",0.0154929439764639
"Sash3",0.0154929439764639
"Tmem132c",0.0155145580131416
"Tap1",0.0155470299545627
"Ypel2",0.015547195110519
"Sept6",0.0155640855404531
"Gm16894",0.0156775302899911
"Sfrp4",0.0156884496907661
"Tmem39b",0.01569286964638
"Mtg2",0.01569286964638
"Atp13a3",0.0157172637556407
"Tyms",0.0157870327514715
"9030624J02Rik",0.0158236026769195
"Efhc2",0.0158310261265625
"Gcat",0.0158643219461703
"Cacng2",0.015875129806752
"Kcnk10",0.0158861729907617
"Dnajc19",0.0159012728622167
"Zfp385a",0.0160249835373891
"Zfp874b",0.016049825825192
"Atp1a2",0.0160747015858242
"Dclre1a",0.0160747015858242
"Mrap2",0.016087152030334
"Ddx39",0.0160996108573146
"Chst5",0.016130878925896
"Mis18a",0.0161495300851587
"Phf12",0.0161645094338652
"Napepld",0.0161757336180065
"Ncam2",0.0161982030318762
"Slitrk1",0.0161995838136476
"Slc8a3",0.0162319598251119
"Plekha8",0.016243226151109
"Slc25a37",0.0162544995144056
"Magi2",0.0162770673685273
"Arsg",0.0162883618671723
"Casp12",0.0162996634187563
"Elk1",0.0163222876964019
"Phf21a",0.0163449402328041
"Lrrn2",0.0163505550605298
"Mcu",0.0163627918070295
"Tmem241",0.0164011498519216
"Rdh10",0.0164244471011028
"Cenpl",0.016435833593841
"Mief1",0.0164495295947397
"Cnnm2",0.0164814506439745
"R3hcc1l",0.0165154859750169
"Zfp319",0.0165537516612037
"Smim5",0.0165537516612037
"Kcnn2",0.0165665240034828
"Cdk13",0.0165845058972697
"Asxl1",0.0165920943873995
"Ncan",0.0165920943873995
"Dlc1",0.0165959922048787
"Phgdh",0.0166176990694164
"Zfp26",0.0166304940993942
"Zfp407",0.0166304940993942
"Cdh4",0.0166765970408869
"Tubgcp6",0.0166818610832066
"Ttc30a1",0.0166881407340873
"Bnc2",0.0166947192920124
"0610011F06Rik",0.016696255255631
"Dhh",0.0167075861141723
"Nfkbiz",0.0167691481600436
"Fam53a",0.0168039738335048
"Plcl2",0.016827227097437
"Ctage5",0.0168344908228812
"Ube2v1",0.016834660955329
"Arhgap35",0.0168518715153031
"Vav3",0.0168594544637308
"Plcg1",0.0168626615942368
"Bach2",0.0168971607533313
"Sacs",0.0169088417599244
"Smek2",0.0169187126475656
"Jrk",0.0169322255783366
"Lrp1",0.0169439283981945
"Guf1",0.0169928452474483
"Zc3h7b",0.0170189865303234
"Serpina3i",0.0170189865303234
"Col4a1",0.0170849311609779
"Cdh10",0.0171107564502746
"Acot11",0.0171239014797261
"Heatr5a",0.0171765693970492
"Fmo5",0.0172032391992442
"Zfp646",0.0172745774320626
"Cfp",0.0172864929876786
"Tmprss11c",0.0173222840506146
"Nov",0.017335418714898
"Zfp58",0.0173701092112228
"Rbm4",0.0173820840542343
"Phlpp2",0.0173940663265764
"Gm13394",0.0174199100842958
"D2Wsu81e",0.0174599895768826
"Slc35f1",0.0174687667533167
"Atxn7l1",0.0174687667533167
"Per1",0.017490192453246
"Nupr1",0.0176110223242207
"Zbtb5",0.0176231465344964
"Zfp52",0.0176434511139163
"Ldb3",0.0176704598928556
"Plscr2",0.0176717185334085
"Tmem74b",0.0177110404180777
"Map3k1",0.0177517018922124
"Fam20a",0.0178468942307895
"Slc52a2",0.0178468942307895
"Plcl1",0.0178549384672801
"Txlng",0.017860529274963
"Gnpda1",0.0178754673495888
"L2hgdh",0.0178917869497894
"Raver1",0.0179065722673143
"Mthfd2l",0.0179163906133764
"Ppargc1b",0.0179287038602858
"Rbp2",0.0179780330463592
"Flrt1",0.0179836525223422
"Fgg",0.0179903844134345
"Cnot6l",0.0180027434171189
"Fam178a",0.0180111131636409
"Mef2c",0.0180386102273611
"Ptprd",0.018201529485558
"Gpr61",0.0182321129231784
"H2-Q4",0.0182358576398908
"Ptprn2",0.0182640540013652
"Cnnm3",0.0182738115829326
"Zfp282",0.0183142127178841
"Tnfaip8l3",0.0183994050565616
"Kctd16",0.0184149022494498
"Asic1",0.018426430930043
"Zfp710",0.0184274163224607
"Emp2",0.0184275234081051
"Mcm5",0.0184401523514587
"Rnf150",0.0184527890837782
"Setdb1",0.018483550004954
"Tbc1d16",0.0184976066120453
"Fam175a",0.0185116725040438
"Them6",0.0185116725040438
"Gria3",0.0185398321634203
"Vps9d1",0.0185864530673443
"Trio",0.0186528432311321
"Bmpr1b",0.0186560395907189
"Cad",0.0187199672936602
"Arid1b",0.0187314729708647
"Tmem259",0.018809210215279
"Ercc6l2",0.0188377625605491
"Antxr1",0.0188613027379055
"Tmsb15b1",0.0188663525437262
"Sh2d4a",0.0189523487385085
"Elfn1",0.0189906221060125
"Zfp105",0.0190035978303642
"Zdhhc22",0.0190098684911936
"Ttll9",0.0190165815335028
"Bloc1s4",0.0190899862561176
"Pard3",0.0190946515512074
"Klf11",0.0192385294749086
"Mrgprb5",0.0192414664269108
"Stk35",0.0192647936749343
"Palm2",0.0192997473266481
"Ttyh3",0.0193042504839762
"Slc16a6",0.0193305954140613
"Adck2",0.019416769191809
"Slc7a5",0.0194461207524652
"Mob3b",0.0194461207524652
"Ap5m1",0.0194461207524652
"Mpp3",0.0194495484870424
"Coro6",0.0194755108358221
"Clip2",0.0195049394844222
"Ctxn2",0.0195691599475504
"Ccdc120",0.0195934572476689
"Zfyve26",0.0196760365828477
"Spen",0.0197028376910316
"Zbtb2",0.0198373367162333
"C1qtnf7",0.0198611068932168
"Nyap1",0.0199360150536091
"Rnmtl1",0.0199433835996879
"Tmsb15l",0.0199709427053296
"Gpr161",0.0200406349675881
"2700062C07Rik",0.020128270190943
"E430018J23Rik",0.0201361476024919
"Cage1",0.020177206852862
"Slc35e2",0.0201925408179824
"Frat2",0.0202046215319136
"Cramp1l",0.020207719402976
"Mns1",0.0202229078927883
"Sipa1l1",0.0202458064096707
"Mllt6",0.0202685328455168
"Sgsm3",0.0202867081824141
"Btbd7",0.0203698147776076
"Fam83h",0.0203836355965541
"Dnph1",0.0203906365553693
"2010107G23Rik",0.0204113758126899
"Rbak",0.0205084032743524
"Idua",0.0205441638415172
"Pgap1",0.0205501449812062
"Zfp335",0.0205501449812062
"Chtf8",0.0205749894230542
"Prelid2",0.0205749894230542
"Fbxo41",0.0206058551484244
"Nol4",0.0206831953797091
"Lrrc47",0.0206898368234111
"Sun2",0.0207038529031051
"Htr7",0.0207178775277416
"Chrm2",0.0207459524303654
"Entpd7",0.0208074639089647
"Dscam",0.0208854604154717
"Fam195a",0.0209010901334974
"Vps37b",0.020943437419155
"Ccnjl",0.0209576080180443
"Galr1",0.0209637105793912
"Mettl25",0.0209950818242921
"Prrt3",0.0210001716051417
"Lamc1",0.0210143767465579
"Ndst4",0.0210579465802075
"Myo9b",0.0211209746543324
"Tle3",0.0211426127105228
"Rpusd2",0.0211855142740573
"Zfp963",0.0212141588266276
"Pkd1",0.0212284941700933
"2810001G20Rik",0.0212386433767876
"Zfp324",0.021247522184269
"Soat2",0.0213434911523002
"Hexdc",0.0213587905798092
"Ankrd44",0.0213723278582925
"Plxna3",0.0214011996241051
"Neto1",0.0214445730928691
"Bche",0.021459048486765
"Cald1",0.0215346627046736
"Map3k6",0.0215460856776858
"Fgd6",0.0215897233048123
"Ermard",0.0216150191487605
"Nup133",0.0216311216261427
"Fam210a",0.0216633578146841
"Dph7",0.0216794915371571
"U2af1l4",0.0217311043072918
"Fam19a3",0.0217441307471757
"Kcnq5",0.0217603166580456
"Mphosph9",0.0218238035655867
"Tmem136",0.0218414031462611
"Aldh5a1",0.0219553646790511
"Mgme1",0.0219553646790511
"Ccdc159",0.0220043630663038
"Ctnnd1",0.0220501174528996
"Adcy1",0.0220534563142456
"Heatr5b",0.0220698418370415
"Htr4",0.0220698418370415
"Ccne2",0.022102644577169
"Ppp1r9a",0.0221190618059469
"Rbl2",0.0221354896148359
"Baz2a",0.0221519280095652
"Fam109a",0.0221519280095652
"0610037L13Rik",0.0221821998799846
"Fn3k",0.0221848365794744
"9330182L06Rik",0.0222008833011004
"Zfp53",0.0222013067661251
"Lyve1",0.0222672936579775
"Fbxl14",0.0222688694179289
"Hmgb2",0.0222838169459795
"Wdr78",0.0222838169459795
"Abcd1",0.0222838446161989
"Dus4l",0.0222988288772252
"Jak2",0.0223003508714963
"Itpr1",0.0223138222058826
"Gm15446",0.0223500165306872
"Pdzd7",0.0223588566464255
"Zfp532",0.02238892503442
"Map2k6",0.0223997781348013
"Crim1",0.0224190298101321
"Ccdc148",0.0224944512026048
"Tjp2",0.0225246836437751
"Cpsf3l",0.0225850729879418
"Nek6",0.022633272139088
"Hrasls",0.022683580377802
"Mst1r",0.0227676430457423
"Klhl18",0.0228350876421382
"Ly6h",0.0228350876421382
"Cntrob",0.0228443393643824
"Slc6a6",0.0228857847704174
"Wnk2",0.0229196370772939
"Ddx23",0.0229517949866898
"Tamm41",0.0229535328157993
"Tmem72",0.0229874720327299
"Ctu2",0.0229874720327299
"Gng10",0.0229878342940204
"Cetn4",0.0229979864883669
"Frmpd4",0.0230214547749219
"Rbm15",0.0231236646220295
"Sufu",0.0231525630514888
"Il17rc",0.0231578219344303
"Ntng1",0.0232091399678222
"Dtx4",0.0232605566202379
"Cc2d2a",0.0233236767345053
"Nhlrc3",0.0233861815259665
"Arl10",0.0233861815259665
"Rad51c",0.0234153998838502
"Pnmal2",0.0234672126056012
"Trp53i13",0.0234672126056012
"Marveld2",0.0235191247440146
"Pex26",0.0235273688496268
"Rab36",0.0235481340795269
"Gm20604",0.0235481340795269
"Ankrd35",0.0235746014812752
"Tbc1d2b",0.0236377110718572
"Cyp39a1",0.0236851430036873
"Ppp1r37",0.0237103224064402
"Mtss1l",0.0237452300693343
"Lrch2",0.0238120472274242
"Kansl2",0.0238151791403412
"Ralgapa2",0.0238916727927059
"Fuom",0.0239380201108351
"Nwd2",0.0239429094910369
"Carns1",0.0239627934303942
"Mpst",0.0239908342300342
"Ercc2",0.0240260997590878
"Mars2",0.0240837527543967
"Scrt2",0.0241676118468891
"Ctdsp1",0.0241803129450238
"Ascc3",0.0242031026024766
"Slc25a45",0.0242208649234632
"Lama4",0.0243096018425804
"Sft2d2",0.0245047019483554
"Slc12a7",0.0245605035839744
"Man2b2",0.0246145064879209
"Zfp691",0.0246505655983693
"Celsr3",0.0246519505963443
"Gm15459",0.0246758752006906
"Ptbp1",0.0246847804631599
"Kdelc1",0.0247228212574799
"Zfp689",0.0248330023434759
"Wnt9a",0.0248660491180022
"Aifm2",0.0248825873430103
"Spsb2",0.0248953615106731
"Zfyve9",0.0249042644085254
"Zfp142",0.0249488392841918
"Syt3",0.0249589220024741
"Zbtb21",0.024977164298574
"Ptpn13",0.0249954181539683
"Cep41",0.0250502491373856
"E130309D14Rik",0.0250986775813766
"Tspan9",0.0251051843758453
"Arhgap27",0.0251193652422529
"Ppargc1a",0.0251602240356242
"Atxn1l",0.0251652559965572
"Syne4",0.0251969752361942
"Npl",0.0251987004145678
"Plxna1",0.0252337729696103
"Zc3h4",0.0252489420498156
"Dgkq",0.0252645804973018
"Gpr157",0.0253075082327121
"Kcnk18",0.0254314039587876
"Nutf2-ps1",0.0254630260067443
"Mycbpap",0.0255015051653533
"Mrpl33",0.0255704315392831
"Chml",0.0255856817286086
"Prima1",0.0255861967465014
"Vars2",0.0256043205038265
"Pfn4",0.0257734099208231
"Gm12070",0.0257905895666092
"Syt16",0.025828905627327
"Trpc4",0.0259229855405077
"Mavs",0.0259275003365361
"Pitrm1",0.0259587053436427
"Hist1h4i",0.0260551963880433
"Mpg",0.0260651651148892
"Thrb",0.0260930781017888
"Srf",0.0260996839353712
"Ptpmt1",0.0261293691939923
"Cntn3",0.0262034873953067
"Setx",0.0262070098277002
"Kcng2",0.0262641372068332
"Mylip",0.0263424699676882
"Ets1",0.0263595893784406
"Xlr3b",0.026378715850685
"Rbm12b2",0.0264937274821165
"Nr3c2",0.0264996181039019
"Mettl18",0.0265321611489463
"Dlgap3",0.0265818520736939
"Kcnq3",0.0265872867253847
"Fam134c",0.0266284567964276
"D630045J12Rik",0.0267104613362517
"Vasn",0.0267444112759963
"Lypd6",0.0268802443499828
"Kcnk12",0.0269776336411095
"Dync2h1",0.0270117406404609
"Wdpcp",0.0270166748892901
"Ftsj2",0.0271290852449426
"Iqce",0.02717332992012
"9530077C05Rik",0.0272396591980096
"Cars2",0.0272716385168758
"Stra13",0.0272839946075859
"Tbx3",0.0273505071492311
"2610002M06Rik",0.0274619426247395
"Rnf26",0.0275088375201903
"Gpr135",0.0275871641670315
"Tsacc",0.027588300088694
"Dctd",0.0276416716691701
"Fli1",0.0276879079243613
"Aard",0.0276879079243613
"Ankrd26",0.0277678184008429
"Ankrd37",0.0278078485185469
"Unc13a",0.0279110804332138
"Fam83d",0.0279684694055823
"Ism1",0.0279886034212745
"Mcur1",0.0279886034212745
"Fam53b",0.0280692651121159
"Zfp709",0.0281181458428794
"Pank1",0.0281298934735612
"Ago3",0.0281703753813558
"Asxl2",0.028251490634263
"Rasip1",0.028271801035361
"Psd",0.0282921240847942
"St5",0.0282921240847942
"Gem",0.0283033645077742
"Rnft1",0.0283124597891607
"Atp1b2",0.0283735428978826
"Cenpw",0.0283777589049267
"Mfsd2a",0.0284896805083958
"Sorcs1",0.0284960516904963
"Hey2",0.0284960516904963
"Plvap",0.0285645154553684
"Mapkbp1",0.0286019992312362
"Kcnc3",0.0286190184416993
"Lonrf1",0.0286656346384802
"Setd4",0.0286806739994835
"Smim3",0.0287424445846101
"Rhno1",0.028783688967501
"Gm10073",0.0288258232483398
"Uhrf1bp1",0.0288467247742787
"Fam26e",0.0288663315558773
"C2cd3",0.0288845416603392
"Phlpp1",0.0289077298680865
"Lrfn1",0.028922403159315
"Unc5a",0.0289491795968654
"Plxdc1",0.0290172523953347
"Cirh1a",0.0290498047971269
"Ttc23",0.0290552704081597
"BC017158",0.0290738378175514
"Zscan26",0.029161420179686
"Slc16a7",0.0291989607149579
"Rhbdl3",0.0292198598098318
"Rxra",0.0293035858032516
"Pacsin3",0.0294506063420551
"Igsf11",0.029476437271202
"Nod1",0.0294927293680834
"Zfp933",0.0295138104411532
"Hacl1",0.0295771319817055
"Cmtr2",0.0295982652915537
"Plekhg5",0.0296309458317011
"Ltbp3",0.0296617437048771
"Aste1",0.029682929359831
"Fbl",0.029704128118008
"Limch1",0.0297678030797342
"Nell1",0.0297678030797342
"Mmd2",0.0298170517943854
"Cspp1",0.0298955077069553
"Pigg",0.0298955077069553
"Rybp",0.0299168378709533
"S1pr2",0.0299421515829037
"Shh",0.0300236864973065
"Nupl1",0.0300665183848075
"St3gal1",0.0300988548884127
"Zfp712",0.0301971688797188
"Gja1",0.0302562959090654
"Phlda2",0.0302599173437532
"Cpq",0.0302599173437532
"Sav1",0.0304327309163077
"Angptl4",0.0304543925811371
"Phf20l1",0.0304977559652855
"Eno1b",0.0305206945620249
"Armc9",0.0305629012810359
"Invs",0.0305933216237028
"Smarcd3",0.0307530879424947
"Impdh2",0.0307809233180068
"Zfp113",0.0307809233180068
"6430548M08Rik",0.0307991777831195
"Rgs20",0.0308685084227163
"Dpf1",0.0309136047768491
"Ofd1",0.0309343387720305
"Chrnb4",0.031000290633055
"Psmb9",0.031054675126283
"Gng7",0.0310663641934003
"Klrg2",0.0310748752590067
"2810004N23Rik",0.0311565562857542
"Llgl1",0.0311988771636326
"Rbm10",0.0313540938451075
"Hiatl1",0.031355453088046
"Ankzf1",0.0313763221357994
"Ptprk",0.0313763221357994
"Synpo",0.031405343256427
"Cdh13",0.0314208196464292
"Syne2",0.0314609315301724
"Pard6b",0.0315427544534408
"2510039O18Rik",0.0316055699102197
"Lrfn2",0.0316889536737951
"Gpx2",0.0317060838115045
"Rlf",0.0317562958342878
"BC030500",0.0317893736559036
"Naa16",0.0318100033794844
"Thsd7b",0.0318688080658385
"Lcor",0.0319364808936598
"Taf4b",0.031959066126801
"Spin2c",0.0319816651836614
"Fancc",0.0320042780713169
"Nckap5l",0.0320495453673291
"Hhatl",0.0321402462405358
"Tjp1",0.0321834047031765
"Kdm8",0.0321856799311902
"Unc79",0.0322460203418077
"1110059G10Rik",0.0324172113129049
"Lypd1",0.03246851340565
"Fam49a",0.0325052751478981
"Faxc",0.0325282081032538
"Sult1a1",0.0325970910066957
"Hs3st6",0.0326662675908503
"Ror2",0.0327583089175157
"Gcn1l1",0.0328738866167451
"Trim41",0.0329333015484086
"Tma16",0.0331760416303893
"Rbm15b",0.0332461099970467
"Mcc",0.0332694945583252
"Arsk",0.0332843838277451
"Ska2",0.0333397336606412
"Zcchc2",0.0333704622281744
"Pex1",0.0333866309833432
"1700066M21Rik",0.0335089339807309
"Dock10",0.0335276656111019
"4930402H24Rik",0.0335352980469074
"Pdp2",0.0335747915671845
"Col4a2",0.0335865354422187
"Lipk",0.0336082118656519
"Cpn1",0.0336455879638824
"Mmp17",0.0337167829623289
"Oser1",0.0338645865948285
"D1Ertd622e",0.0340015108335126
"Zfp455",0.0340224634279462
"Foxo3",0.0340582344596402
"Pdzd2",0.0340882899790361
"Pde4a",0.0341926648696402
"Zfp467",0.0342405983922377
"Adamts8",0.0342405983922377
"Slc8b1",0.0342405983922377
"Tinagl1",0.0342537245338965
"Cd83",0.0343847479336284
"Cmtm8",0.0344191453253486
"Myh14",0.0344960453981024
"Larp1b",0.0345535856707308
"Cdh9",0.034604203395622
"Nudt8",0.0346261639526078
"Lrrc56",0.0346413182364747
"Zfp36l1",0.0346746227056547
"Zfp641",0.0348203511293287
"Mxd1",0.0348446906351463
"Gm12191",0.0349796541876961
"Kndc1",0.0351133980630554
"Gpatch2l",0.0351379146468048
"Hoxd10",0.0352115532575292
"2310057M21Rik",0.0353141745761724
"Fbxl18",0.0356561943648403
"Dbndd2",0.0357805642464954
"Hmgcs2",0.0358304171464856
"Pllp",0.0358553661153595
"BC052040",0.0358803301068835
"1810022K09Rik",0.0359850466875748
"5330434G04Rik",0.0360082984525015
"Dclre1c",0.0360805837613151
"Amd1",0.0361765763361749
"Rfc5",0.0361810725236989
"Hells",0.0363827763453581
"Caln1",0.0363957545414333
"Cml1",0.0364585018881781
"Hoxb9",0.0366362729486129
"Zfp651",0.0366762599508377
"Zbtb42",0.0367891028129872
"Slc12a4",0.0368146279765575
"Chadl",0.0368172409822736
"Iqcg",0.0368401684518381
"Kcnk2",0.0368879142326832
"Gnpnat1",0.0369168818246065
"2810025M15Rik",0.03697060136512
"Zfp39",0.0371480953086501
"Fam35a",0.0371993471332228
"Ntsr2",0.037225118205642
"Rita1",0.0372288992640922
"Colgalt1",0.0372916807268537
"F2rl3",0.037409926840067
"Lzts3",0.037483679112587
"Nol4l",0.0375246761270496
"Hoxc8",0.0375355771902184
"Comp",0.037587537377719
"Gabrg1",0.0376135407820451
"Klk5",0.0376655942506255
"Ago2",0.0376916443303993
"Fbp1",0.0376974545046079
"Kcng4",0.0377437912197355
"Mpv17",0.037795719989214
"Myl4",0.0378419628443374
"Fam126a",0.0378482721351535
"Pde1b",0.0379530029811349
"Cers6",0.0380054622838567
"Rfwd2",0.0380842687630658
"Cdo1",0.0382183586337412
"Galns",0.03829511034437
"Maml2",0.0383215363502205
"Szt2",0.038400908966686
"Casp2",0.0384249951727814
"Adcy7",0.038449462678202
"Cactin",0.0384804236462591
"Dydc2",0.0384804236462591
"Tbc1d31",0.0385866645725519
"Swap70",0.0387465013134507
"Ncapd2",0.0387731963290104
"Abcc10",0.0387934832176916
"Bcl2l14",0.0388266340528814
"Gab3",0.0388428544910447
"Gpr37l1",0.03890690998899
"Kntc1",0.0389170174367635
"Chd5",0.0389417667236335
"Creg2",0.0389665301749863
"Hist1h4h",0.0389873293351031
"Taf5",0.0390141676896043
"Wdr62",0.0390657257693826
"Ifrd2",0.0390947785813263
"2810006K23Rik",0.0391095837963913
"Slpi",0.0391485991118878
"Ccbl1",0.0392297159314936
"Ptprz1",0.039310445094803
"Atp2b3",0.0394186633782787
"Proser1",0.0394457581422489
"Sema7a",0.0395542982094943
"B4galnt4",0.0396903361673255
"Katnbl1",0.0397437250571377
"Ap4b1",0.0398045651080807
"Bcl11b",0.0398928016212056
"Fen1",0.0399551961184563
"Fbxo10",0.0400194815249441
"Dhx37",0.0400459286599477
"Zfp687",0.0400956631352212
"Gm10767",0.0401008787936584
"Dzip1",0.0401283782843796
"Rtbdn",0.0402937176696875
"Mark4",0.0402937176696875
"Morc4",0.0404785325652894
"Art3",0.0404873572856053
"Dynlrb2",0.0405298296470352
"Zc3h6",0.0406818004105366
"Tnfaip8",0.0407356035566604
"Sh3gl3",0.040737503560748
"Irak3",0.040737503560748
"Col16a1",0.0407932725950153
"Acsbg1",0.0408197212911627
"Ttyh2",0.0409050085754514
"Xkr8",0.0409329838495947
"Abcb10",0.0409442273824336
"Esrrg",0.0409609756516116
"Fam204a",0.0409754034368076
"Tmem67",0.0409889839896373
"Efemp1",0.0410731083011677
"Tenm4",0.0410731083011677
"Mgp",0.0411011828646446
"Marveld3",0.0411292740048538
"Pced1a",0.0411573817299493
"Gm12346",0.041170973703415
"Col24a1",0.0411759982393719
"Diexf",0.0411855060480883
"Pla2g16",0.0412136469674311
"Lrrc16a",0.0412255266763293
"Tmem145",0.0413063390461035
"Zbtb10",0.0413546008680294
"Zc3h18",0.0413828415661353
"Tpcn1",0.0414110989226541
"Cep89",0.0414393729457713
"Txnip",0.0415084388499845
"Parp16",0.0415526358680372
"Rsad2",0.0417259288036022
"Ddx26b",0.0418246862064052
"1700021F05Rik",0.0419607060044119
"Abca8a",0.0420083660267372
"Abcb4",0.042202549364314
"Ano1",0.0422291713784942
"Gm14403",0.0422953843343872
"Itpr3",0.0422953843343872
"Adra2c",0.042324179099017
"Gm14305",0.0423818194271067
"Efna2",0.0427581368375826
"Aqp11",0.0428162871886383
"Zfp811",0.0428456644361406
"2410002F23Rik",0.0428502358447697
"Nr1h3",0.0428726512802399
"Rps4l",0.0430501046809712
"Cpne9",0.0431373365240823
"Ccdc9",0.0432545960551983
"Zfp119b",0.0433427212425843
"Tmtc2",0.0434015574643576
"Pnlip",0.0434015574643576
"1110038B12Rik",0.0434424026872817
"Hmces",0.0434690304928487
"Cyp7b1",0.0436375925831242
"Endog",0.0436671747629005
"Nphp3",0.0436967742574139
"Rimklb",0.0436967742574139
"Rn18s-rs5",0.0437157779196558
"Gm13493",0.0437157779196558
"Scrib",0.0437443494123472
"Sertm1",0.0438153455515757
"Tada2b",0.0439297432587815
"Mrgpra2a",0.0439341945568637
"2900026A02Rik",0.0439958908894231
"Cfap20",0.0440467837045802
"Hipk2",0.0440533218144125
"Gm525",0.0440533218144125
"Atad2",0.0440533218144125
"Dfna5",0.0440533218144125
"Sdpr",0.0441129899571124
"Hspa12b",0.0441129899571124
"Cep83",0.0441284356113265
"Tmem54",0.0441616238226408
"Ptk7",0.0442026230042967
"Neat1",0.0442026230042967
"Rmdn2",0.0442280627541809
"Kifc3",0.0442613134949652
"4932438A13Rik",0.0443278775779836
"Focad",0.0443523608704929
"Bfsp1",0.0443528605912539
"Kcnh8",0.0444123785242256
"B3galt5",0.0444123785242256
"Kcnt2",0.0444123785242256
"Kdm6b",0.0444612564380006
"Tceb3",0.0445949701060797
"Sass6",0.0446229928460763
"Sgcd",0.0446599638194273
"Zfp551",0.044687976968162
"Svil",0.0447135197496837
"Mrpl23",0.0447154859586395
"Kif17",0.044773959063747
"Zbtb7b",0.0448282800691134
"Pcnxl2",0.0450318597792648
"Fuk",0.0450468095981665
"Ubald2",0.0450468095981665
